"profileId","testId","modifiedDateUtc","testDateUtc","testTypeId","testTypeName","notes","device","leftAvgForce","leftImpulse","leftMaxForce","leftTorque","leftCalibration","leftRepetitions","rightAvgForce","rightImpulse","rightMaxForce","rightTorque","rightCalibration","rightRepetitions"
"9a1f1d2b-d256-4ddd-b5f2-9358450a0ae0","a13b5369-b7f8-43cd-a780-6f8179f2c57f","2025-03-17T21:05:26.947Z","2025-03-17T21:05:26.563Z","596a6004-553f-4afa-aef0-1474903b462e","Nordic","","NordBord-2120",387.25,4612.865,397.75,184.357125,0,2,444.5,5203.374999999998,456.25,211.471875,0,2
"98231d81-605f-4f11-8aa2-86ae15594ad0","b9d21220-9ff8-43d4-bd4c-3225f337187e","2025-03-17T21:06:22.997Z","2025-03-17T21:06:22.634Z","596a6004-553f-4afa-aef0-1474903b462e","Nordic","","NordBord-2120",408.25,5955.595000000003,414.25,210.64612499999998,0,2,434.375,5995.884999999999,437.25,222.34162499999996,0,2
"13e0dfc8-0fe0-4374-8c67-ba35ef4de32b","012beee0-45bf-4156-af2f-e2e564b65b8e","2025-03-17T21:07:26.793Z","2025-03-17T21:07:26.469Z","596a6004-553f-4afa-aef0-1474903b462e","Nordic","","NordBord-2120",382.625,2654.2350000000015,394.5,186.40125,0,2,417.375,2568.3500000000004,446,210.735,0,2
"d0875cd5-87e3-4151-b290-271fb8d42d09","56ecbfcb-29d8-432e-bc54-1d18993ce0e5","2025-03-17T21:08:16.907Z","2025-03-17T21:08:16.523Z","596a6004-553f-4afa-aef0-1474903b462e","Nordic","","NordBord-2120",424.875,5829.384999999998,433,157.82850000000002,0,2,495.875,6514.565000000002,508,185.16600000000003,0,2
"5950e606-a202-49cf-9c77-4edbf6bb3620","b0af7468-5916-4853-b47c-032bf2539040","2025-03-17T21:08:52.701Z","2025-03-17T21:08:52.353Z","596a6004-553f-4afa-aef0-1474903b462e","Nordic","","NordBord-2120",421.875,4839.205,443.25,197.467875,0,2,417.625,4752.000000000002,430.75,191.899125,0,2
"af0ac18f-66c7-4500-8361-5d053e17c481","9ec630c0-1608-4786-a21e-b56095bd6fd1","2025-03-17T21:09:45.704Z","2025-03-17T21:09:45.386Z","596a6004-553f-4afa-aef0-1474903b462e","Nordic","","NordBord-2120",417.5,2898.6399999999994,430.75,195.775875,0,2,334.75,2486.1500000000015,350,159.07500000000002,0,2
"ea20bb97-3519-4c90-9d75-292cf08365c2","e25f8354-95b3-4ae8-afba-89305253e362","2025-03-17T21:10:14.426Z","2025-03-17T21:10:14.074Z","596a6004-553f-4afa-aef0-1474903b462e","Nordic","","NordBord-2120",279.9166666666667,2179.6499999999996,372.5,155.89124999999999,0,3,317.41666666666663,2534.1800000000003,402.25,168.341625,0,3
"39e6de91-d3f0-4183-9791-3dd09d731e62","d4cb1b93-9eca-4a14-b0f2-33e007af7a9d","2025-03-17T21:11:11.887Z","2025-03-17T21:11:11.547Z","596a6004-553f-4afa-aef0-1474903b462e","Nordic","","NordBord-2120",370,1526.7749999999994,370,164.835,0,0,363,1616.9149999999986,363,161.7165,0,0
"85a7a2fb-c207-46dc-b17d-a4ded6018225","08cc0660-6523-45c1-91f4-c45fde2c9182","2025-03-17T21:12:12.363Z","2025-03-17T21:12:11.968Z","596a6004-553f-4afa-aef0-1474903b462e","Nordic","","NordBord-2120",522.25,6590.555000000002,545,183.9375,0,2,440.75,5426.404999999997,449.5,151.70625,0,2
"deb13b16-408e-4e57-9347-696755d07c14","45965f09-dd12-4277-94d8-7def9cab175c","2025-03-17T21:13:01.976Z","2025-03-17T21:13:01.589Z","596a6004-553f-4afa-aef0-1474903b462e","Nordic","","NordBord-2120",488.625,5389.514999999998,497.25,208.099125,0,2,457.5,5423.119999999999,471.25,197.218125,0,2
"c942fc94-79c5-47a5-a6ea-e5a71307c84e","7dc1e064-d296-4937-a816-ec156ac8a039","2025-03-17T21:13:38.717Z","2025-03-17T21:13:38.349Z","596a6004-553f-4afa-aef0-1474903b462e","Nordic","","NordBord-2120",399.375,2894.65,399.75,178.088625,0,2,403.75,3314.9249999999984,412.25,183.657375,0,2
"578e0f4d-3018-4801-ae06-ad28e3154d49","0775a878-584d-470b-81b1-d7dafa22dc60","2025-03-17T21:14:19.888Z","2025-03-17T21:14:19.549Z","596a6004-553f-4afa-aef0-1474903b462e","Nordic","","NordBord-2120",278.125,2263.115,279,124.2945,0,2,363.625,3321.7300000000014,365.75,162.94162500000002,0,2
"99db3114-f4f2-48d9-9433-1c6c470d19a0","e57e2cee-d9eb-4352-a6c7-29a394dedea6","2025-03-17T21:15:06.394Z","2025-03-17T21:15:06.031Z","596a6004-553f-4afa-aef0-1474903b462e","Nordic","","NordBord-2120",487.25,6376.980000000001,487.25,225.84037500000002,0,1,514,6710.75499999999,514,238.239,0,1
"cfc05ace-e789-4b84-9016-6ce5ac504e51","ea6c705f-82f7-4c88-a6d5-370d6d8d4830","2025-03-17T21:15:52.808Z","2025-03-17T21:15:52.429Z","596a6004-553f-4afa-aef0-1474903b462e","Nordic","","NordBord-2120",489.875,4826.8899999999985,494,237.86100000000002,0,2,487.125,4997.9299999999985,492,236.89800000000002,0,2
